Date,Sentiment
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,-0.95573837
2024-01-05,0.0
2024-01-06,0.37755162
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,-0.03857481500000001
2024-02-01,-0.4028092479
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,0.90356565
2024-02-05,0.188
2024-02-06,0.24598226
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.3591012
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,-0.11616697200000002
2024-02-13,0.13184537875
2024-02-14,0.27568575753846153
2024-02-15,0.117271039
2024-02-16,0.03196157999999999
2024-02-17,0.31492704
2024-02-18,0.0
2024-02-19,0.79351082
2024-02-20,0.0
2024-02-21,-0.95730424
2024-02-22,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.7074610699999999
2024-02-27,0.23489949
2024-02-28,0.5231520375000001
2024-02-29,-0.169470965
2024-03-01,0.0
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,0.16751172314285712
2024-03-05,-0.02688682666666668
2024-03-06,-0.25384865
2024-03-07,-0.020179271
2024-03-08,0.60445846
2024-03-09,0.5992825150000001
2024-03-10,-0.07451178116666667
2024-03-11,0.5589931333333333
2024-03-12,0.209226368
2024-03-13,0.161426351
2024-03-14,0.18709662333333335
2024-03-15,-0.4939236342857143
2024-03-16,-0.37181625875
2024-03-17,-0.47115200571428567
2024-03-18,-0.09803589545
2024-03-19,-0.39023445928571426
2024-03-20,-0.11062338853333334
2024-03-21,-0.7007185579999999
2024-03-22,-0.16064035763636364
2024-03-23,0.08940050242857142
2024-03-24,-0.020078614399999993
2024-03-25,0.08160004293333335
2024-03-26,0.07000659664210526
2024-03-27,-0.26548496329545457
2024-03-28,0.3957390035555555
2024-03-29,-0.009368345
2024-03-30,-0.17015731766666667
2024-03-31,-0.15580063666666666
2024-04-01,-0.13189242433333334
2024-04-02,-0.5733481747058823
2024-04-03,-0.051028462058823526
2024-04-04,0.07666779357142857
2024-04-05,-0.22878645928571428
2024-04-06,0.018505687272727278
2024-04-07,0.0412645925
2024-04-08,0.39171757500000004
2024-04-09,-0.056420859375
2024-04-10,0.035514801312500004
2024-04-11,0.10312977312499999
2024-04-12,-0.16428358528947368
2024-04-13,-0.341181794
2024-04-14,-0.27896387545454543
2024-04-15,-0.432368738475
2024-04-16,-0.18138616588235293
2024-04-17,-0.3738357792777778
2024-04-18,-0.17073190379230768
2024-04-19,-0.11595862340714284
2024-04-20,-0.008326716066666668
2024-04-21,-0.10514479940000002
2024-04-22,0.040146481420000005
